created_at;full_text_en;label;;;;;;;
11/05/2024;POPULAR UNIVERSITY FOR GAZA 🇵🇸 DISPATCH (5/10/2024)🇵🇸 Images from Rafah and across occupied Palestine flood our screens with fresh horror mangled babies bodies crushed under concrete some vaporized by US-made bombs. (1/8);c;;;;;;;
08/05/2024;Tonight students and community members across Turtle Island are holding the line and defending their encampments from riot police Encampments need strong numbers and community support from 9pm-6am when raids are more likely to take place ALL OUT FOR RAFAH!;c;;;;;;;
06/04/2025;A newly obtained video verified and published by The NY Times appears to contradict the #Israeli military s account of a deadly shooting of #Palestine #RedCrescentSociety aid workers near #Rafah in #Gaza raising calls for accountability. https://t.co/yBGL3YUsPg;n;;;;;;;
06/04/2025;BREAKING: Israel has turned Rafah into a human slaughter house.;n;;;;;;;
06/04/2025;Note: for the first time the entire area of Rafah is marked as a Buffer Zone . https://t.co/0RgQcL5XWz;n;;;;;;;
06/04/2025;From #Egypt's official SIS In other words the #Rafah crossing is open from #Egypt but closed from the other side by #Israel Honestly I am waiting to see what Macron says when he sees the trucks stretching from Rafah to Al Arish two different cities https://t.co/m2wnRUJkWV;n;;;;;;;
06/04/2025;Contact @TF7_AAWLA immediately if you can help provide a tent for a family of 8 in Rafah.;c;;;;;;;
06/04/2025;1/ Hamas: The horrific crime committed by the fascist occupation army in targeting a group of children playing on Al-Nakhil Street in the Al-Tuffah neighborhood east of Gaza City the martyrdom of eight children and the continuous massacres in Rafah Khan Younis 2;p;;;;;;;
06/04/2025;Finally close to 70% https://t.co/4YSPm9sjgq;p;;;;;;;
06/04/2025;What happened to the medics in Rafah is not an isolated incident it is part of a systematic targeting of PRCS staff and volunteers in the #Gaza Strip.;c;;;;;;;
06/04/2025;Breaking|| Israeli occupation fighter jets have been blowing up entire residential buildings and neighborhoods across several areas in Rafah City southern Gaza Strip. https://t.co/G0wJ0AOODX;n;;;;;;;
06/04/2025;Will anyone face justice for the Rafah ambulance convoy attack? https://t.co/ah2XlRE0Bq;n;;;;;;;
06/04/2025;Israel has destroyed 90% of southern Gaza's Rafah since October 2023 local authorities say as Palestinians call a general strike on Monday demanding an end to the war Follow our live coverage https://t.co/uddC8aCDDi https://t.co/DU83biv17H;n;;;;;;;
06/04/2025;️🇮🇱🇵🇸 An israeli airstrike targeted Rafah South of Gaza.‼️‼️‼️;n;;;;;;;
06/04/2025;Israeli Military Revises Initial Narrative On Gaza Aid Worker Killings @nitingokhale @SuryaGangadha13 @amitabhprevi @s_jkr #Israel #Gaza #Rafah https://t.co/GIoiXNW5rK;n;;;;;;;
06/04/2025;Rafah was Genocide Joe s red line. It was just declared wiped off the map by Israel. None of what Trump is doing in Palestine would be possible without Joe and Kamala s unwavering support and complicity. Different colors same monster.;c;;;;;;;
06/04/2025;Egypt closes Rafah crossing gate on the Egyptian side with a long concrete wall.;n;;;;;;;
06/04/2025;Documented Rafah medic massacre exposes Israeli war crime cover-up https://t.co/rSuexQQwK6;n;;;;;;;
01/04/2025;@zeki0970 @LAAk212 @cutieyahudi No the rafah border is closed and the red cross has confirmed it cannot even get cancer patients out. You are lying and we can all see it;c;;;;;;;
06/04/2025;Prime Minister Benjamin Netanyahu announced the new Morag Corridor and suggested it would cut off the southern city of Rafah which Israel had ordered evacuated from the rest of Gaza. https://t.co/mGHEArmlGA;n;;;;;;;
06/04/2025;#BREAKING Egypt closed the Rafah crossing gate on the Egyptian side with a long concrete wall;n;;;;;;;
06/04/2025;Truly fuck Egypt wow Israel is trying to negotiate in good faith to open Rafah to let out Gazans that want to leave and Egypt responds by putting up concrete barriers?!;c;;;;;;;
06/04/2025;Egypt closes Rafah crossing gate from the Egyptian side with a long concrete wall.;n;;;;;;;
06/04/2025;There is video evidence that Israel lied about its massacre of medical and emergency personnel. They were not advancing suspiciously and their lights were on. Israel walks back its account of the killing of 15 medics in Gaza https://t.co/R8gFLmXAy7;n;;;;;;;
06/04/2025;National Resistance Brigades (Martyr Omar Al-Qasim Forces): Our fighters seized an advanced zionist drone of the type Mavic 3 Classic while it was carrying out intelligence missions in the Al-Jeneina neighborhood east of Rafah in the southern Gaza Strip.;n;;;;;;;
06/04/2025;Director of Medical Supply at the Civil Defense in Gaza: We do not have any ambulances in Rafah and the central region. We cannot find water to fill firefighting vehicles.;c;;;;;;;
06/04/2025;National Resistance Brigades (Martyr Omar Al-Qasim Forces): Our fighters seized an advanced zionist drone of the type Mavic 3 Classic while it was carrying out intelligence missions in the Al-Jeneina neighborhood east of Rafah in the southern Gaza Strip. #DFLP;n;;;;;;;
06/04/2025;#Israel s military has provided new details that changed its initial account of the killing of 15 emergency workers near the southern #Gaza city of Rafah last month. https://t.co/fmpbHIECjr;n;;;;;;;
06/04/2025;What's wrong? What's the reason? The Egyptian army is closing the gates of the Rafah crossing on the Egyptian side... with a tall concrete wall for the time being. https://t.co/i3HXHzdXTb;c;;;;;;;
06/04/2025;We hear you Hind and we see what they're doing. israel are trying to erase the southern Gaza Strip like they are trying to erase the north. Also further isolating Gaza from Egypt and the Rafah crossing. Read more below https://t.co/GJGdkk1qYQ;c;;;;;;;
08/05/2024;More importantly students should understand that getting suspended for escalating for Rafah is a) Honorable b) Nothing in comparison to the experience of students in Gaza where the IOF has destroyed every single university;c;;;;;;;
06/04/2025;90% of Rafah s residential neighborhoods destroyed by Israel Gaza authorities say https://t.co/KZVrnkcuPR;n;;;;;;;
06/04/2025;TEN THOUSAND pro-Palestine anti-mass murder demonstrators in Olympia WA -- home of the late peacemaker Rachel Corrie (killed by Israel) and twin city with Rafah. Thank you OLYMPIA!;n;;;;;;;
06/04/2025;🇪🇬 Egypt is amassing tanks along the Rafah border with Gaza! https://t.co/3yYcLkSfKP;n;;;;;;;
06/04/2025;The bombing is violent and Rafah is completely destroyed. We are really dying every minute and no one wants us to live in peace and security.;n;;;;;;;
06/04/2025;️🇮🇱🇵🇸-Apparently due to the explosion in Tel-Aviv is due to IDF operations in the northern Gaza Strip and Rafah #Gaza #Israel #Hamas #Telaviv;n;;;;;;;
06/04/2025;Breaking | Israeli occupation artillery intensively shells the northeastern areas of Rafah city southern Gaza Strip. https://t.co/CCG9vXzwmi;n;;;;;;;
06/04/2025;Rafah is being cut off from the rest of Gaza https://t.co/IBYqnNHas0 via @AJEnglish;n;;;;;;;
06/04/2025;Israeli Prime Minister Benjamin Netanyahu announced the new Morag Corridor on Wednesday and suggested it would cut off the southern city of Rafah which Israel had ordered evacuated from the rest of Gaza. https://t.co/11AMBtdaUq;n;;;;;;;
06/04/2025;Breaking | Israeli occupation forces detonate residential blocks in the north of Rafah city southern Gaza Strip. https://t.co/cMmUM7gvsA;n;;;;;;;
06/04/2025;They are bombing Rafah with new terrifying missiles and we in Khan Yunis are terrified by their sound. Scary thoughts come to our minds about what if we are next. Please I ask the world to stop this genocide. We are human beings;c;;;;;;;
06/04/2025;🇵🇸🇮🇱- Israeli airstrikes on the roads connecting Khan Yunis to Rafah southern Gaza Strip.;n;;;;;;;
06/04/2025;Government Media Office in Gaza has issued a damning statement declaring Rafah has been Wiped off The Map ... https://t.co/TDKZ3DrqGU;n;;;;;;;
06/04/2025;Israel plans to cut off Rafah from rest of Gaza by establishing new corridor https://t.co/a0G1rb9WD8;n;;;;;;;
06/04/2025;#Breaking Israeli occupation forces detonate residential blocks in the north of #Rafah city southern Gaza Strip. #Gaza #Palestine @QudsNen https://t.co/kDMSimVCQS;n;;;;;;;
06/04/2025;Egypt closes Rafah crossing gate on the Egyptian side with a long concrete wall.;n;;;;;;;
06/04/2025;Gaza bleeds: At least 37 Palestinians including 9 children killed in Israeli strikes as ground assault on Shujaiya enters day 3 #GazaUnderAttack #Shujaiya #Rafah https://t.co/axyUuOPXVP;n;;;;;;;
06/04/2025;The Muslim World League has condemned Israeli airstrikes that hit a Saudi cultural facility and a school in the southern Gaza city of Rafah https://t.co/rb0VrOdEr4;n;;;;;;;
06/04/2025;The Israeli occupation destroyed 90% of the residential neighborhoods in Rafah - https://t.co/Z1xedKj4Dy The Government Media Office in the Gaza Strip said on Sunday that the Israeli army had destroyed an area of ​​12 000 square meters in Rafah in the southern Gaza Strip https://t.co/Po0bNBgXk8;n;;;;;;;
; G@za today in the early hours of the morning. Update from our staff member Abdelhakim. SOUND ON. https://t.co/qnTbSqgspw;n;;;;;;;
;$PT for the win!;n;;;;;;;
;#Show us your standout #Generic Z 1/144 Simple, sturdy Z-type deformation design and consideration Unexplained toy quality target (reduced interference with deformation in each part) - Reduced as much as possible as possible for deformation only - The joints are cylindrical, larger in proportion to the load https://t.co/Cy18gBM50J;n;;;;;;;
;Everything can use robots instead of labor. #Robot #IntelligentRobot #ServiceRobot #IndustrialRobot #RobotArm #FlexibleGripper https://t.co/dz8NVPZLzu;n;;;;;;;
;-Let Bangladesh stand still tomorrow in G@za's sorrow at G@za's call.!;c;;;;;;;
; warning you to QM may not know the official date of zzz release is day 4 but this is in China for GNT will be there at 22/23 of the day 3 https://t.co/fwi7i9b7ee  ;n;;;;;;;
; There are journalists ..... and journalists. The first with a capital G are those who do not let themselves be intimidated by the #Sionist threats and intimidations. In #report there are no eyes from #gaza 🇵🇸 https://t.co/7fnmvkglnj ;c;;;;;;;
;I would ve punch B Rabbit right in his shit fuc wrong with folks;n;;;;;;;
; I die with those comparing the designs of Genshin and Zzz understand that the simplest design of Genshin is a cosplayri -walking cosplayer the most complicated design of ZZZ is a stylish person in New York https://t.co/43cnsrogy1  ;n;;;;;;;
;CL FOR GOD https://t.co/RS1JZxg2My;n;;;;;;;
;the man vs the machine https://t.co/GxwIp3Jc51;n;;;;;;;
;Geza is the voice of ordinary Zimbabweans. https://t.co/wWADBf3Ju3;n;;;;;;;
; Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. Gaza. ;n;;;;;;;
;Fall flawless into dreams for there sins become reality https://t.co/y1ebGh9h0Y;n;;;;;;;
;Impressive;n;;;;;;;
;Today's Mainichi Shimbun has an article about citizens showing their wills around the country in opposition to the ethnic cleansing of Gaza. A reporter contacted me that all the notations that had once been turned into battle were converted to Invasion of Gaza. Each person's position changes one step at a time. Let's stop it. https://t.co/dDbcO65kwN;c;;;;;;;
;Apple juice;n;;;;;;;
;Revisiting styles: [your prompt] --sref 2323261396 --sw 300 --stylize 300 --sv 4 --p --v 7 https://t.co/Aw1VGfp2sC;n;;;;;;;
;I tossed in a number of mysterious items with the words 4agz written on it (?) that's what it looked like ️ https://t.co/QPBAdHzTCS;n;;;;;;;
;It will be remembered that Pakistan was a nuclear power yet it couldn t provide help to Pal*stine Egypt had the Nile River but G*za died of thirst Saudi Arabia and the UAE had oceans of oil but G*za s hospitals and ambulances had no fuel. #GazaGenocide #Palestine #Gaza https://t.co/dcerSuo2lw;n;;;;;;;
;Never a doubt ;n;;;;;;;
;/ GtHZ! Let's dance! ＼ 2 days left until e-ZUKA LIVE TOUR 2024 LET'S GET STARTED GtHZ! ️ Please copy this dance and dance at #Retzge We look forward to welcoming you! https://t.co/nt5hpgwHDZ;n;;;;;;;
;Jorge 🇨🇴;n;;;;;;;
;A video of it buzzing on social media. A Palestinian man lying beside the rubble of a destroyed building in Gaza says that the Palestinians will not leave their country and will surely rebuild the country. #GazaTranslation #JapaneseSubtitles https://t.co/aF8Zu6eygl;n;;;;;;;
;What's happening in Gz is the shame of the century! Actually it's the shame of several centuries to come. https://t.co/ZGzbHOnZPb;n;;;;;;;
;It s just crazy to me how you move to another state and just start acting like you was born and raised there that fake shit is incomprehensible ;p;;;;;;;
;【Cosplay】 ZZZ: Zenres Zone Zero . Counter Hollow Section 6 Manager Hoshimi Masa. photo (@A9T123) #Acosta Ikebukuro #ZenZero #Zzzcosplay https://t.co/P17uR5shxJ;n;;;;;;;
;#Gaza #GlobalStrikeForGaza Noone can erase G@za . No matter what israhell do.. remember this.. Gaza is alive Gaza will be alive. Gaza will be free Our Palestine will be free.. insha'Allah insha'Allah insha'Allah https://t.co/d4ZW9yDuqd;c;;;;;;;
; Gen Z (Z) Zzz ... Zzz ... Zzz ... aka Bad Bad. ;n;;;;;;;
;GZ THE GREAT 8;c;;;;;;;
;imagine the patience old-school animators had soon AI will do it in a few clicks.. insane https://t.co/JTrspMKZli;n;;;;;;;
; |##Journalists in Gaza call for a prayer for the resistance fighting the invaders.;c;;;;;;;
