created_at;full_text_en;label
18/11/2023;How does it affect us to witness what happened in Gaza? #Zionistcensorship https://t.co/do9qenikyt;c
28/08/2024;Finding the opportunity in the impossibility ... A doctor in Gaza tried to save a child's life with a telephone light https://t.co/vnbfym50vx;c
18/08/2024;Children in Gaza have been having a nightmare with death fear and hunger for 10 months https://t.co/yTRDWBVCZP;c
23/03/2024;Humanitarian aid was delivered for the third time to the north of Gaza;c
04/05/2024;The second one of this month has been completed. The reinforced HG ZZ has been fully armored with additional weapons from the old FA ZZ kit. https://t.co/8t1MOlkHUW;c
14/11/2023;Hundreds of civilians took refuge in Gaza to entertain children at the school was held a football match https://t.co/xectlriffh;c
11/03/2025;[#Stogra/GTA5] I complained to Nazupi, who sings a zuzu gag gacha, and was refuted! Zuzu is shocked by the police who are not interested in mayoral elections! [Zuzu/Flower Breed Nazuna/Horse Man/Hawk Tiger/Stogra GBC] #Stogra Clip https://t.co/Z4NhGW1847 https://t.co/X3tPq1zBuc;c
06/04/2025;THIS IS NOT A WAR IT'S A GEN0CIDE In a war you are trying to inflict a military defeat on the enemy army. In a GEN0CIDE you're trying to exterminate the civilian population https://t.co/cU0L3sCAi2;c
05/04/2025;What do you call it when you surround a hospital &amp;c
01/04/2025;What very good partners? In Crime? In Gen0cide? In Ethnic cleansing?.. Belgian MEP reprimanded the EU High Representative for Foreign Affairs &amp;c
02/04/2025;One GEN0CIDAL statement after another... 1$rael if you look at what they write in their newspapers.. What they say on public affairs radio &amp;c
05/04/2025;What do you call it when you surround a hospital and bomb it? When you line up doctors physicians nurses &amp;c
05/04/2025;Tonight in Jerusalem: Protestors against the gen0cide are chanting: refuse to be [war] criminals don't b0mb children calling for soldiers to refuse service in the Israeli military. https://t.co/h5KIdc8gLW;c
06/04/2025;THIS IS NOT A WAR IT'S A GEN0CIDE In a war you are trying to inflict a military defeat on the enemy army. In a GEN0CIDE you're trying to exterminate the civilian population #GazaHolocaust https://t.co/qLAtJn8xoI;c
04/04/2025;2024 is very obviously girl the gen0cide (and still is);c
01/04/2025;When the extermination of healers eclipses history s darkest gen0cides humanity confronts its moral bankruptcy. Gaza s decimation of healthcare workers is gen0cide by arithmetic. This week IOF executed blindfolded zip-tied healthcare workers from @PalestineRCS in Gaza https://t.co/S0iixnQ0ag;c
04/04/2025;I could make u a whole list with reasons why but the most important is that GEN0CIDE IS WRONG;c
29/03/2025;The real villain of #Empuraan? Baba Bajrangi (Abhimanyu Singh) appears inspired by Babubhai Patel aka Babu Bajrangi a Bajrang Dal leader convicted for his role in the 2002 Naroda Patiya māssacre during Gujarat gen0cide where 97 Muslims were killed. #GujaratRiots #Mohanlal𓃵 https://t.co/Sy7XvVGLO2;c
29/03/2025;{{idgaf if you're jewish or of Israeli descent. Just don't be pro-israel government. I may not be completely educated on the gen0cide but I've seen too many children and people in general getting brutally killed and s/a'd to not be pro Palestine. free Palestine. Zionists dni.;c
04/04/2025;What is a British citizen from Manchester doing in Gaza indiscriminately firing on civilian homes and comitting gen0cide? Why are these terrorists allowed to commit gen0cide and freely return home to the UK US Europe without having their citizenships revoked? https://t.co/a5OMRVQ7CB;c
28/03/2025;it's fucking traumatizing when you have social anxiety and you speak up up for Palestinians on sns and some random men just shows up throwing bricks at you for being against war and gen0cide. they're literally crazy;c
28/03/2025;They have the backing of the tRump regime so the gen0cide is full on now!! Camps are coming!!!;c
04/04/2025;Haunted Witch has once again been banned. For gen0cide apologia. L bozo. April 4th 2025.;c
04/04/2025;Hasan Piker is a champion for human rights and indigenous people! ...unless it's Uyghurs. Then him &amp;c
23/03/2025;@Emeraldwhisper_ @turtleduckisa @dinosaursmatee @keepdrivingkc + Isr@£l shouldn't even exist and talking about it as an actual state/country is part of Z!0nizm. The gen0cide will end when the occupation!!;c
26/03/2025;@HydroDriftz @MrMailboxx7 @mellamogabriel_ wtfdym forced ?? he literally gave money to a terr0rist state to commit a gen0cide and ethnic cleansing;c
20/03/2025;This is me trying my best to survive a gen0cide facing it all with a smile even though I m very hungry and I m not ashamed of saying it. I ve been trying my best to afford something for my family it s getting worse please donate if you can! https://t.co/8F2HOoZNEh https://t.co/2Cw69xBdO1;c
26/03/2025;Or to fund gen0cide against people in tents?;c
02/04/2025;One GEN0CIDAL statement after another... 1$rael if you look at what they write in their newspapers.. what they say on public affairs radio &amp;c
06/04/2025;Gaza has called for a worldwide strike next Monday April 7 2025. It is our duty to follow it. There will be no schools. No universities. No work. Until the gen0cide stops. https://t.co/RAhhh9ZJ4Z;c
05/04/2025;Israel is commiting a gen0cide and it's very evident wtf;c
27/03/2025;The somewhat ironic reality about the situation in occupied P@lestine is that those least likely to support their brothers and sisters are the ones with the most power influence and ability to end the gen0cide. Many individuals particularly the ʿulamāʾ who avoid discussing https://t.co/q9ULXKW4im;c
01/04/2025;When the gen0cide in Gaza is over when it s politically safe but far too late the @nytimes and other mainstream media outlets will finally report basic truths. Sadly and shamefully this follows a long-established pattern.;c
06/04/2025;That s what we need to do shame Zionists and gen0cide supporters.;c
06/04/2025;@owenjonesjourno MSM is as complicit in this Gen0cide as the politicians who provided arms to the brutal regime;c
05/04/2025;I ain't brining a child into a word where -Gen0cide is normalized -P3d0s &amp;c
04/04/2025;I truly can t understand how the world allows this to continue. How much longer must Palestinians endure such suffering and pain before the world does something? We are witnessing a gen0cide in real time yet we are unable to do anything to stop it.;c
02/04/2025;You need to correct this quote @Partisan_12: ...they are NOT in the least hiding the fact that they're committing GEN0CIDE.;c
04/04/2025;Anti-Israel agitators mass outside Ritchie Torres office demand he resign for collaboration in Gaza gen0cide . One protester outside Torres office denounced the lawmaker as Zionist scum &amp;c
06/04/2025;Protesting gen0cide is easy - don t buy products that finance murderers and their supporters. BoyCat app https://t.co/ClBqUeiPm4;c
05/04/2025;Amazing courage to do that in iZrail where 80% of the population are just fine with gen0cide in g_z@.;c
20/03/2025;This is me trying my best to survive a gen0cide facing it all with a smile even though I m very hungry and I m not ashamed of saying it. I ve been trying my best to afford something for my family it s getting worse please donate if you can! https://t.co/bQqfgHP2Cl https://t.co/eZOYWqtlLw;c
06/04/2025;jihad against isr*el is now fardh for every Muslim!;c
06/04/2025;israhell is a Criminal entity!;c
06/04/2025;Fuck IsraHell;c
06/04/2025;Continue boycotting israhell!;c
06/04/2025;Fuck Israel israhell https://t.co/nxrGI51oHM;c
06/04/2025;@nicolelampert If there s nothing to hide why the totalitarian approach We all know Isr@el is a criminal gangster state;c
12/02/2025;Israel 🇮🇱 is a Jewish Terrorist State Israel 🇮🇱 is a Jewish Terrorist State Israel 🇮🇱 is a Jewish Terrorist State Israel 🇮🇱 is a Jewish Terrorist State Israel 🇮🇱 is a Jewish Terrorist State Israel 🇮🇱 is a Jewish Terrorist State;c
06/04/2025;Realities uncovered nothing is casual think badly and you'd be damn right Today tomorrow &amp;c
06/04/2025;In Gaza people are still being attacked by that country. On March 4 2025 over 50 000 people were killed in the attacks. And jh is one of those who helped Isr@el in killing innocent children and women. Shame on him. https://t.co/Dtn1CTYOJV;c
06/04/2025;@jacksonhinklle Isr@el is terr0rist organisation;c
06/04/2025;1000% agree! WHY ZIONISM HAD BEEN CREATED IN THE FIRST PLACE (1897) ie. TO: - DESTROY OTTOMAN - INVADE &amp;c
06/04/2025;Israhell is a terrorist state @Israel @IDF you murdering scumbags !!!! Killing innocent children you re sick in your head I hope you all go to hell !!!!;c
06/04/2025;Nons for everyone! (except israhell) https://t.co/sV5jUKR3en;c
16/07/2024;Isarel is a country full of hidden superheroes where one cannot know what each one does but we find people in normal appearance that when he sees that the country is danger;c
06/04/2025;@daliaziada Never ever! Isr*el will always be our enemy. Genocidalists cannot be our friends. 🇵🇸🇹🇷;c
06/04/2025;Please do so. All nations should come together to wipe out Israhell;c
06/04/2025;STOP ARMING ISRAHELL NOW!!! 🇵🇸️;c
06/04/2025;It is ironic that the zionests nuclear power of Israhell will be the very single weapon for the end of this fake parasite entity forever.;c
21/09/2024;To all those who question Israel's right to exist allow me to say one thing to you. https://t.co/ljxSqP384E;c
06/04/2025;GET! MEN! PREGNANT!!!!;c
06/04/2025;Only Hindutva harramis find joy in Genocide of Palestinians by Israhell. #palestne #GazaGenocide #Gaza @clashreport @warfareanalysis @Haqiqatjou @elerrantenomad @Levant_24_;c
06/04/2025;For those jokers who ve been saying Muslim armies cannot wage jihad against Isr@el until there is a Fatwa from the Top Ulama council Let s see how many Islamic Armies announce Jihad against the filth Zi0nist state?;c
06/04/2025;@PanicEverywher1 @matthew_petti @GROK why does isr*el use words like yalla and ya rab this astounishes me;c
06/04/2025;@DravenNoctis American soldiers will be dying for Isr@el.!;c
03/01/2025;Ladies and gentlemen I present to you the 1zraelis ! https://t.co/4WaXGkZe6O;c
09/02/2025;️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️ Until every last hostage is home.;c
06/04/2025;@tajimustafa J!had against isr*el is fardh upon every Muslim man.;c
06/04/2025;I feel so so sorry for these young men going to die for not their country trump is sending them for israhell there is no glory in this at all they will be massacred;c
15/02/2025;Israel is a terrorist state Israel is a terrorist state Israel is a terrorist state Israel is a terrorist state Israel is a terrorist state;c
